"B008GZWALS","Since 1994, Boulder Canyon has delivered all natural kettle cooked potato chips with unsurpassed quality and taste. Our thickly sliced premium potatoes are slow cooked in small kettles using sunflower and/or safflower oil. We then add our distinctive flavors and experienced craftsmen test the potatoes at every stage to ensure you get the finest chip around.","Boulder Canyon Natural Potato Chips, 6-Ounce","http://ecx.images-amazon.com/images/I/51aUFtz8VcL._SY300_.jpg"
"B008GZW84M","Beanfields is a family owned company and values shape everything we do. We use kinder prosperity to express our commitment to help update food and business practices. A percentage of our profits are committed to profit-sharing with employees and stakeholders, and contributed to non-profit efforts to help farmers grow healthier, more sustainable crops. Above all we want to bring you better snacking choices, we believe that great taste and good nutrition can and should coexist.","Beanfields Nacho Bean and Rice Chips, 6-Ounce","http://ecx.images-amazon.com/images/I/51aId1Ke%2BNL._SY300_.jpg"
"B008GZW87O","Beanfields is a family owned company and values shape everything we do. We use kinder prosperity to express our commitment to help update food and business practices. A percentage of our profits are committed to profit-sharing with employees and stakeholders, and contributed to non-profit efforts to help farmers grow healthier, more sustainable crops. Above all we want to bring you better snacking choices, we believe that great taste and good nutrition can and should coexist.","Beanfields Nacho Bean and Rice Chips, 1.5-Ounce (Pack of 24)","http://ecx.images-amazon.com/images/I/51YsAT%2BxlML._SY300_.jpg"
"B008H1NWEU","Dairy Free, Gluten Free, Vegan, Wheat Free, Yeast Free, Kosher, 95 Plus Percent Organic","Late July Organic Snacks Sea Salt by the Seashore Multigrain Tortilla Chips, 16-Ounce (Pack of 12)","http://ecx.images-amazon.com/images/I/518o3tKz1mL._SY300_.jpg"
"B008HXB330","Mrs Mays Natural Variety Pack Freez Dried Fruit Chips, 160-Gram (Pack of 16)","Mrs Mays Natural Variety Pack Freez Dried Fruit Chips, 160-Gram (Pack of 16)","http://ecx.images-amazon.com/images/I/51zi15JXJoL._SY300_.jpg"
"B008I7R5TG","Michelle's Homemade Golden Sana Banana Chips 350g","Michelle's Home made Golden - Sana Banana Chips - 350 G / 12.35 OZ - Product of the Philippines","http://ecx.images-amazon.com/images/I/419JzzH3IQL._SY300_.jpg"
"B008IY5E5Q","Popchips Tortilla Chips, Salsa, 1-Ounce (Pack of 24)","Popchips Tortilla Chips, Salsa, 1-Ounce (Pack of 24)","http://ecx.images-amazon.com/images/I/511maNy9ePL._SY300_.jpg"
"B008IY5EEC","Popchips Tortilla Chips, Salsa, 3.5-Ounce (Pack of 12)","Popchips Tortilla Chips, Salsa, 3.5-Ounce (Pack of 12)","http://ecx.images-amazon.com/images/I/51L9AZ5E%2BvL._SY300_.jpg"
"B008IY5EGU","Popchips 4-Flavor Tortilla Variety Pack, 3.5-Ounce (Pack of 12)","Popchips 4-Flavor Tortilla Variety Pack, 3.5-Ounce (Pack of 12)","http://ecx.images-amazon.com/images/I/51lm5Jh8o0L._SX300_.jpg"
"B008IY5DG6","Popchips Tortilla Chips, Chili Limon, 1-Ounce (Pack of 24)","Popchips Tortilla Chips, Chili Limon, 1-Ounce (Pack of 24)","http://ecx.images-amazon.com/images/I/51fWYuS7AZL._SY300_.jpg"
"B008IY5EGK","Popchips Tortilla Chips, Nacho Cheese, 3.5-Ounce (Pack of 12)","Popchips Tortilla Chips, Nacho Cheese, 3.5-Ounce (Pack of 12)","http://ecx.images-amazon.com/images/I/51cT0Cdg3pL._SY300_.jpg"
"B008IY5EG0","Popchips Tortilla Chips, Ranch, 3.5-Ounce (Pack of 12)","Popchips Tortilla Chips, Ranch, 3.5-Ounce (Pack of 12)","http://ecx.images-amazon.com/images/I/51-57r8vPPL._SY300_.jpg"
"B008IY5EFQ","Popchips 4-Flavor Tortilla Variety Pack, 1-Ounce (Pack of 24)","Popchips 4-Flavor Tortilla Variety Pack, 1-Ounce (Pack of 24)","http://ecx.images-amazon.com/images/I/51Y%2BCJSWxgL._SY300_.jpg"
"B008IY5DIE","Popchips Tortilla Chips, Nacho Cheese, 1-Ounce (Pack of 24)","Popchips Tortilla Chips, Nacho Cheese, 1-Ounce (Pack of 24)","http://ecx.images-amazon.com/images/I/519VSdACMFL._SY300_.jpg"
"B008IY5DJI","Popchips Tortilla Chips, Ranch, 1-Ounce (Pack of 24)","Popchips Tortilla Chips, Ranch, 1-Ounce (Pack of 24)","http://ecx.images-amazon.com/images/I/51pZ5w9wRgL._SY300_.jpg"
"B008IY5DK2","Popchips Tortilla Chips, Chili Limon, 3.5-Ounce (Pack of 12)","Popchips Tortilla Chips, Chili Limon, 3.5-Ounce (Pack of 12)","http://ecx.images-amazon.com/images/I/51sMw2Z4jjL._SY300_.jpg"
"B008J55H60","Healthwise Almond Chip Biscotti","Healthwise Almond Chip Biscotti","http://ecx.images-amazon.com/images/I/51ZXPtKboAL._SY300_.jpg"
"B008JBDFPO","Special K Popcorn Chips, Butter","Kellogg's Special K Popcorn Chips, Butter, 4.5-Ounce","http://ecx.images-amazon.com/images/I/51b%2BdzXJ6pL._SY300_.jpg"
"B008JBDFG8","Kellogg's&#xAE; Special K&#xAE; Kettle Corn Sweet & Salty Popcorn Chips.Popped snacks.28 popcorn chips. 120 calories.","Kellogg's Special K Popcorn Chips, Sweet and Salty, 4.5-Ounce","http://ecx.images-amazon.com/images/I/51EE4-6tDKL._SY300_.jpg"
"B008JBDKIQ","Cheez It, Fudge Stripes, Chips Deluxe, Caddy, Variety Pack, 25.7-Ounce","Cheez It, Fudge Stripes, Chips Deluxe, Caddy, Variety Pack, 25.7-Ounce","http://ecx.images-amazon.com/images/I/51bPtWSk3OL._SY300_.jpg"
"B008KHWSKA","At Plum Organics, we believe that all children deserve access to healthy, wholesome foods. We want kids to grow, learn, and play... and one day change the world. Plum kids know that what&#x2019;s good for you should taste good too. Our organic packable snacks make it easy to nourish your kids with yummy, balanced nutrition. From lunchtime to on-the-go kids never stop, and neither does Plum. So grab a snack from our whole line of fruits, grains, yogurts, and yes&#x2026; even veggies! We&#x2019;ll be there anytime with real organic foods to inspire a joy of eating and energy for exploration. Plum Kids Crunch &#x2018;ola granola clusters - who knew granola could be such a blast!? We took all that grainy goodness and mixed it up with yummy ingredients, like chocolaty chips and sweet cinnamon apples, to create an irresistibly crunchy bite. Crunch&#x2019;ola is made with 4 hearty whole grains &#x2013; they&#x2019;re the perfect pal when you need a boost or when you&#x2019;re craving a crispy treat. So if you feel a snack attack coming on, grab a pack and start crunching! Organic Crunch &#x2018;ola granola clusters from Plum Organics &#x2013; a fun, healthy whole-grain snack for kids on the go!","Plum Kids Organic Crunch 'Ola, Choco Chipster, 5-Count (Pack of 6)","http://ecx.images-amazon.com/images/I/5147I1pGdkL._SY300_.jpg"
"B008KU8UC2","Great snack.","Doritos Toasted Corn Flavored Tortilla Chips 11.5oz Bags (Pack of 3)","http://ecx.images-amazon.com/images/I/31bPYPShi9L.jpg"
"B008LU5RWW","Simply7 Pomegranate Chips, Sea Salt, 4-Ounce bags (Pack of 12)","Simply7 Pomegranate Chips, Sea Salt, 4-Ounce bags (Pack of 12)","http://ecx.images-amazon.com/images/I/41gKPI8NmGL._SY300_.jpg"
"B008MEL8IE","3 - 10oz Bags","Lay's Chile Limon Flavored Potato Chips 10oz Bags (Pack of 3)","http://ecx.images-amazon.com/images/I/41Msq1X2xoL.jpg"
"B008MEN3SC","3 - 10oz Bags","Lay's Limon Flavored Potato Chips 10oz Bags (Pack of 3)","http://ecx.images-amazon.com/images/I/31AayA0wI7L.jpg"
"B008MFXYLM","3 - 10.5oz Bags","Fritos Lightly Salted Corn Chips 10.5oz Bags (Pack of 3)","http://ecx.images-amazon.com/images/I/41AQSz3hHxL.jpg"
"B008MMRECU","Mixed pack includes 2 Crispy Parmesan, 2 Lemon Herb, 2 Chili Nacho Chips, 2 White Cheddar Cheese, and 2 Cinnamon Toast Pretzel Sticks. Flavors may vary based on availability,","Kay's Naturals Protein Chips, 10 Pack, Mixed Flavors","http://ecx.images-amazon.com/images/I/21QiUI3ABfL.jpg"
"B008MSVE20","Since 1994, Boulder Canyon has delivered all natural kettle cooked potato chips with unsurpassed quality and taste. Our thickly sliced premium potatoes are slow cooked in small kettles using sunflower and/or safflower oil. We then add our distinctive flavors and experienced craftsmen test the potatoes at every stage to ensure you get the finest chip around.","Boulder Canyon Canyon Cut Sour Cream and Chive Potato Chips, 6.5-Ounce (Pack of 12)","http://ecx.images-amazon.com/images/I/51mL0Rsfz1L._SY300_.jpg"
"B008MXD1WG","Our best selling meals all packed into one. Includes six entrees and one breakfast (2 servings per pouch) for a total of 14 servings.&#xA0;Includes noodles and beef, pasta alfredo, teriyaki chicken with rich, cheesy lasagna with meat, creamy chicken with vegetables and pasta, chili mac and apple cinnamon cereal.","Wise Favorites Meal Pack, 4 Pound","http://ecx.images-amazon.com/images/I/613CVxfDxIL._SY300_.jpg"
"B008N12PLK","POTATOES, SUNFLOWER AND/OR SAFFLOWER OIL, SEA SALT. nIngredients Updated: 5/17/2012","Boulder Canyon Cut Totally Natural Potato Chips, 6.5 Ounce -- 12 per case.","http://ecx.images-amazon.com/images/I/318Jr4tNkaL.jpg"
"B008N1MI9O","She curls her toes in the West Indies sand, baking in the sun and swaying in the breeze, she&#x2019;s not afraid to partake in life&#x2019;s simplest pleasures. She revels in the heat of soft cinnamon spice and sweetens your day with her brown sugar smile. There&#x2019;s an island girl in all of us. Partake.","Glutino Gluten Free Bagel Chips, Cinnamon and Sugar, 6.0 Ounce","http://ecx.images-amazon.com/images/I/51zPfwwcBmL._SY300_.jpg"
"B008N1NS0M","Enjoy multi-grain goodness made from organic corn, organic flax and organic quinoa then lightly sprinkled with sea salt.","Real Deal Tortilla Chips, Multigrain, 9 Ounce (Pack of 12)","http://ecx.images-amazon.com/images/I/518vcy00aFL._SY300_.jpg"
"B008N3E336","Hawaiian, Kettle Style Potato Chips, Mango Habenero, 7.5oz Bag (Pack of 3)","Hawaiian, Kettle Style Potato Chips, Mango Habenero, 7.5oz Bag (Pack of 3)","http://ecx.images-amazon.com/images/I/51G4i-9B%2BgL._SY300_.jpg"
"B008N5VC1A","Crunchy whole grain granola snack chips","Willamette Valley Wild Berry Granola Chips 6.2 OZ (Pack of 2)","http://ecx.images-amazon.com/images/I/51EFdd-qFaL._SY300_.jpg"
"B008O0J06S","Eat Your Vegetables Sea Salt Vegetable Chips brought to you by Snikiddy in a 4.5 oz bag. At long last, a great tasting, full of flavor veggie chip that lives up to its promises. Eat Your Vegetables - the healthy wholesome chip with a full serving of vegetables in every once","Snikiddy Eat Your Vegetables Sea Salt Vegetable Chips - 4.5 Oz Bag","http://ecx.images-amazon.com/images/I/31wKYBqwoOL.jpg"
"B008O0J0RW","Eat Your Vegetables Sea Salt Vegetable Chips brought to you by Snikiddy in a 4.5 oz bag. At long last, a great tasting, full of flavor veggie chip that lives up to its promises. Eat Your Vegetables - the healthy wholesome chip with a full serving of vegetables in every once","Snikiddy Eat Your Vegetables Sea Salt Vegetable Chips - 4.5 Oz Bag (Pack of 3)","http://ecx.images-amazon.com/images/I/31wKYBqwoOL.jpg"
"B008O2F2L8","Davis Lewis Orchards is your one stop source for the very best natural and organic snacks since 1990. Family owned and operated for over 20 years, we specialize in premium nuts, dried fruits, trail mixes, candies and homemade chocolates.","Davis Lewis Orchards Chips, Carrot, 3-Ounce (Pack of 8)","http://ecx.images-amazon.com/images/I/51Pxv4o1lOL._SY300_.jpg"
"B008O2EV4M","Kellogg's Cracker Chips, Sour Cream and Onion, 3.48-Ounce (Pack of 4)","Kellogg's Cracker Chips, Sour Cream and Onion, 3.48-Ounce (Pack of 4)","http://ecx.images-amazon.com/images/I/41ci3g-r0eL._SX300_.jpg"
"B008O7FZ9C","Pea Protein Chips 3 Bag Sample Pack - 1 Spicy Chili, 1 Herb & Garlic, and 1 BBQ Tomato.Try New Protein Chips. Savory Not Sweet. 15 g of protein in every bag! A satisfying savory snack for weight loss, exercise, diabetics and healthy snacking. Only 2 g of sugar and 140 calories. Gluten-free, vegan, all natural, kosher.The best fat-burning and muscle building snack. When you think potato chips, you think carbs. Well, think again, and meet the best thing to happen to potato chips since salsa: [Simply Protein Chips] pack 15 grams of muscle-building pea protein and just 11 grams of carbs; you can single-handedly crush a whole bag of these low-glycemic chips guilt-free.- MEN'S FITNESS","Simply Protein Chips Sample Pack - 2 Bags (1 of Each Flavor)","http://ecx.images-amazon.com/images/I/51ds1eGAi9L._SX300_.jpg"
"B008OABKM0","POTATO CHIPS,SWEET ONION","Kettle Chips Potato Sweet Onion 8.5oz (Pack of 12)","http://ecx.images-amazon.com/images/I/51%2BFZzGddbL._SY300_.jpg"
"B008OJ3LVO","Youll love these strawberry baking chips made with real strawberry puree. Use them just as you would chocolate chips--in cookies, cakes, muffins, or any of your favorite recipes.","Gourmet Strawberry Tidbits (Baking Chips)","http://ecx.images-amazon.com/images/I/31QnmWbidpL.jpg"
"B008OJ3N5S","Youll love these raspberry baking chips made with real raspberries. Use them just as you would chocolate chips--in cookies, cakes, muffins, or any of your favorite recipes.","Gourmet Raspberry Tidbits (Baking Chips)","http://ecx.images-amazon.com/images/I/41Z48hArhwL._SY300_.jpg"
"B008OXY8VM","Delicious finger licking Rib flavor!","Herr's Baby Back Ribs Potato Chips 1 Oz. (Pack of 42)","http://ecx.images-amazon.com/images/I/414w0ol4G1L._SX300_.jpg"
"B008PO9ZP4","Pea protein chips - spicy and slightly sweet. Made with under 10 ingredients, including pea protein chips (pea protein isolate, dehydrated potato flakes, potato starch, salt, calcium carbonate), canola oil, natural cane sugar, and seasoning. Each 33 grams bag has 15 grams protein, 140 calories and only 2 grams of sugar.","Simply Protein Chips, Chili Flavor 33-Gram","http://ecx.images-amazon.com/images/I/41FIULpL2vL._SY300_.jpg"
"B008PRKMYE","Greenday Mixed Fruit Chips,Thai Snack,healthy Snack,real Fruit & Vegetable,pineapple,jackfruit,taro,banana,sweet Potato, 1.94 Oz.(55 G.)nGreenday proudly presents the Snack of the century.Our product is a premium brand of Vacuum fried fruit and vegetable chipswhich each made from the finest raw materials via highly-advanced technology,without any additives,preservatives and food coloring.Our products are crunchy,low in fat and contain high fiber content which are widely proved to be the perfect snack for all ages.","Greenday Mixed Fruit Chips,thai Snack,healthy Snack,real Fruit &amp; Vegetable,pineapple,jackfruit,taro,banana,sweet Potato, 1.94 Oz.(55 G.)","http://ecx.images-amazon.com/images/I/41is5LxpCfL._SY300_.jpg"
"B008PSIURE","Greenday Okra chips,Thai snack,healthy snack,real vegetable 0.88 oz.Okra help coat the stomach. Digestion and helps lower blood pressure.nnGreenday proudly presents the Snack of the century.Our product is a premium brand of Vacuum fried fruit and vegetable chipswhich each made from the finest raw materials via highly-advanced technology,without any additives,preservatives and food coloring.Our products are crunchy,low in fat and contain high fiber content which are widely proved to be the perfect snack for all ages.","Greenday Okra Chips,Thai Snack,healthy Snack,real Vegetable 0.88 Oz.(25 G.)","http://ecx.images-amazon.com/images/I/41GhVOq0BpL._SY300_.jpg"
"B008PTJGTE","Greenday Durian Chips,Thai Snack,healthy Snack,real Fruit 2.11 Oz.(60 g.)nGreenday proudly presents the Snack of the century.Our product is a premium brand of Vacuum fried fruit and vegetable chipswhich each made from the finest raw materials via highly-advanced technology,without any additives,preservatives and food coloring.Our products are crunchy,low in fat and contain high fiber content which are widely proved to be the perfect snack for all ages.","Greenday Durian Chips,Thai Snack,healthy Snack,real Fruit 2.11 Oz.(60 g.)","http://ecx.images-amazon.com/images/I/41ty%2Bqym01L._SX300_.jpg"
"B008Q2KFS6","Our Storynnnnn What should we tell you about ourselves? You've probably got some wild online searching or mad social networking to do, so we'll just keep this simple, short, and sweet. That's how we roll. We are wildly fanatical about healthier, whole grain snacking. Our mission is to make the best tasting better-for-you snacks on the planet. We have our own facility, filled with honest-to-goodness corn that is specifically grown for popping. We have special kettles that are filled, by hand, one scoop at a time, by real people, who are carefully producing, oh-so-lovingly, the greatest popcorn you've ever had. That sentence had a lot of commas, so you know we're serious. We have popcorn chefs who do nothing but dream up fantastic flavor combinations. What a gig! We live and breathe whole grain snacking!n nWe hope you try all of our flavors, and please, let us know what you think! We can't wait to hear from you, and thanks again for hanging with us online!","Popcorn Indiana Sea Salt Chip'ins Popcorn Chips 3 Pack","http://ecx.images-amazon.com/images/I/41Rr1in8YdL._SX300_.jpg"
"B008QG2BFM","Greenday Broccoli Chips,Thai Snack,healthy Snack,Real vegetable 1.23 Oz.(35 g.)nGreenday proudly presents the Snack of the century.Our product is a premium brand of Vacuum fried fruit and vegetable chipswhich each made from the finest raw materials via highly-advanced technology,without any additives,preservatives and food coloring.Our products are crunchy,low in fat and contain high fiber content which are widely proved to be the perfect snack for all ages.","Greenday Broccoli Chips,Thai Snack,healthy Snack,Real vegetable 1.23 Oz.(35 g.)","http://ecx.images-amazon.com/images/I/41Bta9uyM2L._SY300_.jpg"
"B008QMW7WI","Made from real corn, real peas and real rice, these delicious all natural snacks provide a serving and a half of vegetables in every ounce. Vegan, Wheat Free, Kosher View Nutrition Facts","The Real Deal All Natural Snacks Original Veggie Chips, 6 Ounce -- 12 per case.","http://ecx.images-amazon.com/images/I/41ELDJ6sOfL._SY300_.jpg"
"B008QRA4TG","Beer Chips, potato chips made with beer - 6 x 9 oz / 255 g","Beer Chips, potato chips made with beer - 6 x 9 oz / 255 g","http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._CB192198896_.gif"
"B008RJKG8M","All of our Lentil Chip flavors are designed to complement the wonderful natural flavor of the lentil. Jalapeno adds a fantastic kick to this phenomenal chip. The fresh spiciness of the jalapeno flavor will keep your mouth watering from the first bite to the last. Hotter than our Spicy Chili Pepper Hummus Chip, but with a completely different flavor, this chip will satisfy your spicy craving.","Simply7 Lentil Chips, Jalapeno, 4-Ounce bag","http://ecx.images-amazon.com/images/I/51tSCt8cczL._SY300_.jpg"
"B008RJMXPG","Nutiva&#x2019;s organic coconut chips come from the white flesh of the coconut, which is dried and wide-cut to produce our unsweetened coconut &#x201C;chips&#x201D;. The taste is naturally sweet, with that freshness you&#x2019;ve come to expect from Nutiva coconut products.","Nutiva Organic Coconut Chips, 3 Pound","http://ecx.images-amazon.com/images/I/41vnEUSHj8L._SY300_.jpg"
"B008RJKG6E","All of our Hummus Chip flavors are designed to give you the most authentic hummus experience possible. Our Roasted Red Pepper adds a slight sweetness to the hummus flavor that gives you a unique snacking experience. With so many flavors packed into this tiny chip, your tongue will have a fun time identifying each one. This chip combines the creamy taste of our hummus chip and a delicious blend of bell peppers fresh off the grill.","Simply7 Hummus Chips, Roasted Red Pepper, 5-Ounce bags","http://ecx.images-amazon.com/images/I/51-nybC95LL._SY300_.jpg"
"B008RLIB3M","Trader Joe's sweetened organic banana chips. Each bag is 16 oz and has 15 servings. These things are flat out good!","Trader Joe's Organic Banana Chips-16oz (5 Pack)","http://ecx.images-amazon.com/images/I/31GuhW-hGoL.jpg"
"B008SKQMM4","Zapp's New Orleans Kettle Style Chips, Spicy Cajun Crawtators flavor, 2 x 5 oz","Zapp's Potato Chips - NEW ORLEANS KETTLE STYLE SPICY CAJUN CRAWTATORS - 2 x 5 oz","http://ecx.images-amazon.com/images/I/51IjrvjWSRL._SY300_.jpg"
"B008SWZYIU","Zapp's chips are sliced extra thick for maximum flavor and crunch. The chips are kettle-cooked one batch at a time in cholesterol-free peanut oil (instead of vegetable oil, which many other companies use). After being slow cooked, they are seasond with Zapp's unique and tasty spices. Zapp's market themselves with their Cajun heritage, using names such as Spicy Cajun Crawtator, Sour Cream and Creole Onion and Cajun Dill Gator-tators.","Zapp's Potato Chips - NEW ORLEANS KETTLE STYLE VOODOO - 2 x 5 oz","http://ecx.images-amazon.com/images/I/513LrJlWtwL._SY300_.jpg"
"B008UQHPE0","For centuries, olive oil has been one of the mainstays of the mediterranean diet. Today, olive oil evokes images of the old country with its simpler and slightly slower lifestyle, what we like to think of as &#x201C;the good life.&#x201D; We have tried to capture a part of this lifestyle by using 100% olive oil to kettle cook our chips.","Good Health Olive Oil Potato Chips, Sea Salt and Vinegar, 5 Ounce (Pack of 12)","http://ecx.images-amazon.com/images/I/51XmSqN2FOL._SY300_.jpg"
"B008UQHPCM","For centuries, olive oil has been one of the mainstays of the mediterranean diet. Today, olive oil evokes images of the old country with its simpler and slightly slower lifestyle, what we like to think of as &#x201C;the good life.&#x201D; We have tried to capture a part of this lifestyle by using 100% olive oil to kettle cook our chips.","Good Health Olive Oil Potato Chips, Garden Tomato and Basil, 5 Ounce (Pack of 12)","http://ecx.images-amazon.com/images/I/51DdtZR8evL._SY300_.jpg"
"B008UQHPEU","For centuries, olive oil has been one of the mainstays of the mediterranean diet. Today, olive oil evokes images of the old country with its simpler and slightly slower lifestyle, what we like to think of as &#x201C;the good life.&#x201D; We have tried to capture a part of this lifestyle by using 100% olive oil to kettle cook our chips.","Good Health Olive Oil Potato Chips, Garden Tomato and Basil, 1.5 Ounce (Pack of 12)","http://ecx.images-amazon.com/images/I/51Z0aaFy5yL._SX300_.jpg"
"B008UQHPAE","For centuries, olive oil has been one of the mainstays of the mediterranean diet. Today, olive oil evokes images of the old country with its simpler and slightly slower lifestyle, what we like to think of as &#x201C;the good life.&#x201D; We have tried to capture a part of this lifestyle by using 100% olive oil to kettle cook our chips.","Good Health Olive Oil Potato Chips, Sea Salt and Vinegar, 1.5 Ounce (Pack of 12)","http://ecx.images-amazon.com/images/I/51sIlPXeshL._SY300_.jpg"
"B008UVBOCO","SUNCHIPS Original Flavored Multigrain Snacks offers the unique combination of great taste, crunch, and 18 grams of whole grains per 1 oz. serving rolled into a light, crispy texture. These big bags are perfect for sharing some delicious fun at home. &#x2022; Convenient take-home bag &#x2022; 18g whole grain per serving","Sunchips Multigrain Snacks Regular, 10.5 Ounce Bag","http://ecx.images-amazon.com/images/I/51%2BkPCC8fyL._SY300_.jpg"
"B008VF7SE2","Dehydrated potatoes, corn starch, corn oil, seasoning [sugar, salt, maltodextrin, molasses powder, onion powder, tomato powder, garlic powder, caramel color, natural smoke flavor, citric acid, paprika extract (color) and less than 2% silicon dioxide added to prevent caking], sugar, maltodextrin, leavening (calcium acid pyrophosphate, monocalcium phosphate), soy lecithin, baking soda, salt.n Ingredients Updated: 9/19/2012","Glutino Chips Potato, BBQ, 5oz [pack of 6]","http://ecx.images-amazon.com/images/I/31jLviAXYZL.jpg"
"B008WFBPV8","Pacific Northwest Kale Chips is a small-batch chip maker based out of Portland, OR. Founded on the principles of delivering locally-sourced, organic, and sustainable food combined with an artisan approach to flavor and texture, the company is creating a revolution in nutrition that offers the Pacific Northwest -and world- its healthiest snack: kale chips. In creating a new kind of chipping - one that energizes people's health, kitchens, and lifestyles - Pacific Northwest Kale Chips stays focused on its three-part mission to: Create the absolute best tasting chips on the planet, the healthiest snack on the planet, and facilitate optimum health for their customers and the planet through delivering the most beneficial products and business practices.","Pacific Northwest Kale Chips - Stumptown Original, 3-Pack","http://ecx.images-amazon.com/images/I/51gl2H9I%2BxL._SX300_.jpg"
"B008X5QRRO","Mastrad's seasonings flavor and spice up your homemade chips that you made with your Topchips chip maker! Entirely made of natural ingredients and with zero additives. Sprinkle over your potatos, fruit or vegetable chips for crispy sensations.nnnSalt & Vinegar - Sea Salt, Vinegar Powder (Maltodextrin, Vinegar), Maltodextrin, Citric Acid and not more than 2% Tricalcium Phosphate added to prevent caking","Mastrad TopChips Chip Seasoning-Salt &amp; Vinegar (P03005) 2.8 ounces","http://ecx.images-amazon.com/images/I/41kZpYJyF%2BL._SY300_.jpg"
"B008X5ROP8","Mastrad's seasonings flavor and spice up your homemade chips that you made with your Topchips chip maker! Entirely made of natural ingredients and with zero additives. Sprinkle over your potatos, fruit or vegetable chips for crispy sensations.nnnSour Cream & Onion - Ingredients: Natural sour Cream Flavor (Sour Cream Solids, Whey, Whey Protein Concentrate, Natural Flavors, Yeast Extract and Salt), Nonfat Milk, Dextrose, Sea Salt, Onion Powder, Cutured Nonfat Milk and Whey, Corn Starch, Spice, Citric Acid and Lactic Acid. Contains: Milk","Mastrad TopChips Chip Seasoning-Sour Cream &amp; Onion (P03002)","http://ecx.images-amazon.com/images/I/41Z3yyh9O9L._SY300_.jpg"
"B008X5N164","Mastrad's seasonings flavor and spice up your homemade chips that you made with your Topchips chip maker! Entirely made of natural ingredients and with zero additives. Sprinkle over your potatos, fruit or vegetable chips for crispy sensations.nnnnBBQ - Sea Salt, Vinegar Powder (Maltodextrin, Vinegar), Dehydrated Garlic, Spices, Natural Butter Flavor, Corn Starch, Maltodextrin and Extratives of Paprika (Color). Contains: Milk","Mastrad TopChips Chip Seasoning-Barbecue (P03003)","http://ecx.images-amazon.com/images/I/41-lRLJvwiL._SY300_.jpg"
"B008X6RFOC","Trader Joe's Vacuum Fried Unsweetened Banana Chips - 50% less Fat - 4.2 oz Bag - 4 Bags","Trader Joe's Vacuum Fried Unsweetened Banana Chips - 50% less Fat - 4.2 oz Bag - 4 Bags","http://ecx.images-amazon.com/images/I/61AJxPWGQfL._SY300_.jpg"
"B008XGVX9K","Our unconventionally strong and tangy Sea Salt & Vinegar flavor is a powerful combination of a hint of sea salt, tongue-puckering vinegar and satisfying crunch. This flavor is available on a Krinkle Cut style chip with only 130 calories and 40% less fat than regular potato chips. They will knock your socks off with the same unbelievable flavor you've come to know and love.","Kettle Chips 40% Reduced Fat Krinkle Cut Potato Chips, Sea Salt and Vinegar, 8 Ounce (Pack of 12)","http://ecx.images-amazon.com/images/I/51SKzK51QnL._SY300_.jpg"
"B008XGVX9U","Kettle brand brings classic comfort food home in a bag with crunchy cheddar and sour cream krinkle cut potato chips. Curvy krinkle cut chips capture the zesty, all-natural cheddar cheese and lightly tart sour cream to deliver bold flavor in every signature kettle brand(r) crunch. A barbeque favorite, look for cheddar and sour cream in your favorite grocery store.","Kettle Chips Krinkle Cut Potato Chips, Cheddar and Sour Cream, 8.5 Ounce (Pack of 12)","http://ecx.images-amazon.com/images/I/51IFuttWUgL._SY300_.jpg"
"B008XLPBSO","Food Should Taste Good Original Sweet Potato Chips, 4.5 oz","Original Sweet Potato Chips","http://ecx.images-amazon.com/images/I/51pXsL0vDJL._SY300_.jpg"
"B008XLQWHS","Molasses and tomatoes blend with natural spices, adding a Smokey bite with savory sweetness.","Food Should Taste Good Kettle Cooked BBQ Chips, Sweet Pot, 4.5 Ounce","http://ecx.images-amazon.com/images/I/51oakzFx68L._SY300_.jpg"
"B008Y25A5Q","Bakers Choice Carmel Chips 11oz.","Bakers Choice Carmel Chips 11oz.","http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._CB192198896_.gif"
"B008Y6D6YO","Our Storynnnnn What should we tell you about ourselves? You've probably got some wild online searching or mad social networking to do, so we'll just keep this simple, short, and sweet. That's how we roll. We are wildly fanatical about healthier, whole grain snacking. Our mission is to make the best tasting better-for-you snacks on the planet. We have our own facility, filled with honest-to-goodness corn that is specifically grown for popping. We have special kettles that are filled, by hand, one scoop at a time, by real people, who are carefully producing, oh-so-lovingly, the greatest popcorn you've ever had. That sentence had a lot of commas, so you know we're serious. We have popcorn chefs who do nothing but dream up fantastic flavor combinations. What a gig! We live and breathe whole grain snacking!n nWe hope you try all of our flavors, and please, let us know what you think! We can't wait to hear from you, and thanks again for hanging with us online!","Popcorn Indiana White Cheddar Chip'ins Popcorn Chips 3 Pack","http://ecx.images-amazon.com/images/I/31pZ-XLRfIL.jpg"
